No artikel;Q1_Medium;Q2_Krant;Q3_Inspectie;Q4_Kop;Q5_Datum;Q6_Grootte;Q7_Toon;Q8_Person;Q9_Conflict;Q10_Sensatie;Q11_Internationaal;Q11_Rijk;Q11_Provincie;Q11_Gemeente;Q11_Waterschap;Q11_Toezichthouder;Q11_Politiek;Q11_Advocaat;Q11_Privaat;Q11_Burger;Q11_Onderzoeksinstituut;Q11_Media;Q11_BNer;Q11_Stichting;Q11_Belangenvereniging;Q11_Overig;Q12_Internationaal;Q12_Rijk;Q12_Provincie;Q12_Gemeente;Q12_Waterschap;Q12_Toezichthouder;Q12_Politiek;Q12_Advocaat;Q12_Privaat;Q12_Burger;Q12_Onderzoeksinstituut;Q12_Media;Q12_BNer;Q12_Stichting;Q12_Belangenvereniging;Q12_Overig;Q13_Blaam;Q14_Reactie;Q11_Overig_Antwoord;Notitie?
218;2;2;2;Niemand is gediend van weggemoffelde inspectierapporten;11.02.2020;627;1;1;2;2;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
117;2;7;8;Het advertentiesysteem is uit de hand gelopen;11.02.2022;405;1;1;2;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
343;2;7;5;Bedrijven in de Rotterdamse haven weten met toezicht niet meer waar ze aan toe zijn;11.03.2013;488;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Brandweer;
153;1;0;2;Strafrechter oordeelt over transporteur;11.03.2016;321;1;1;2;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
137;1;0;8;Gegevens tot 2010 op straat;11.03.2020;369;2;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;CIBG;
196;1;0;8;Hacker kan van data op diverse wijzen misbruik maken;11.03.2021;521;2;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Instituut Mijnbouwschade Groningen;
248;2;2;8;Hoe het CBS de privacy schond;11.03.2021;2193;1;1;2;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;GGD;
987;2;6;3;Boete voor influencers die neplikes en -volgers kopen;11.03.2022;331;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
406;1;0;1;Geen extra toezicht op terrein Klooster Sibculo voor veldspitsmuis;11.04.2013;267;2;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
390;1;0;2;Milieudiensten op het matje om controles;11.04.2013;188;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
121;2;7;3;Rechter fluit ACM terug in zaak glaskartel;11.04.2014;490;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
231;1;0;4;Weg UIT DE OUDE MIJNSTREEK;11.04.2015;908;2;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
378;2;2;2;Kabinet gelooft nog steeds in NS op hogesnelheidslijn;11.04.2016;1002;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Parlementaire Enquetecommissie;
12;1;0;5;Buurt heeft het gehad met de NAM;11.04.2020;317;1;1;2;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
71;1;0;3;Makkelijker af van maaltijdbox;11.05.2016;288;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
219;1;0;3;Maaltijdbox HelloFresh door agressieve benadering een doos vol ergernis;11.05.2016;772;1;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
263;1;0;8;Computer zegt wie een boef wordt;11.05.2016;913;2;1;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
347;1;0;2;Reders cruiseschepen hekelen heksenjacht;11.05.2017;576;1;1;1;2;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Zeehavenpolitie; Vreemdelingenpolitie";
360;2;5;2;Les 1: claim!;11.05.2017;1258;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
186;1;0;8;Mag ik een wedstrijdfoto straks nog op de website plaatsen?;11.05.2018;571;2;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
219;2;8;8;Wat heeft de kerk met privacy te maken?;11.05.2018;1516;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Kerkelijke gemeenten; Interkerkelijk Contact in Overheidszaken";
19;2;2;2;KLM heeft rechten gedupeerden niet goed nageleefd;11.05.2022;511;1;1;2;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
20;1;0;2;Gemeenteraad ziet brood in vliegveld Drachten;11.05.2022;582;1;1;2;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
120;1;0;8;Registratie van gasten is te rigide;11.05.2022;390;1;1;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
316;1;0;8;Op pad in Zeeland? Webcams volgen je;11.05.2022;1004;2;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
317;1;0;4;Twee aanvaringen met platforms;11.06.2010;343;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Waterpolitiie;
90;2;4;4;Gasunie bekijkt of gaskraan sneller dicht kan;11.06.2019;226;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
95;2;4;4;Gasunie bekijkt of gaskraan sneller dicht kan;11.06.2019;226;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
130;1;0;5;Bewoners meten zelf geluid en ultrafijnstof rondom luchthaven;11.06.2020;260;2;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;;
120;1;0;3;Consumentenbond: nepaanbiedingen bij BCC, Beter Bed en Expert;11.06.2021;322;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
135;1;0;4;Alsjeblieft staatssecretaris, haal dat ding hier weg';11.06.2022;337;2;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
157;2;3;1;"Fenegriekzaden in Limburg onderzocht; Mogelijk besmet met Ehec-bacterie";11.07.2011;131;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
168;1;0;5;Omstreden tankopslagbedrijf Odfjell krijgt permanente toezichthouder;11.07.2013;289;1;1;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;;
414;1;0;3;Toezicht op stilzwijgende verlenging van abonnement;11.07.2014;154;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
106;2;3;3;Doorsluizen telefoontje wordt fiks goedkoper;11.07.2017;391;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
5;1;0;1;NVWA hoefde niet voor fipronil te waarschuwen;11.07.2019;367;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
144;1;0;1;Rechter: NVWA niet fout in fipronilcrisis;11.07.2019;187;2;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
127;2;8;8;Medewerkers Google volgen gesprekken;11.07.2019;254;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
51;1;0;2;"	Geen vervolging Stintongeluk Openbaar Ministerie kan geen definitieve oorzaak vaststellen voor botsing met trein";11.07.2020;373;2;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
438;1;0;2;Oorzaak drama Stint blijft raadsel;11.07.2020;551;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NFI;
308;1;0;5;Al zo'n 550 kalchten over zwart stof;11.07.2020;195;2;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
12;2;7;8;Onderzoek naar ontsporingen Belastingdienst uitgebreid;11.07.2020;332;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
266;2;2;8;Nog altijd wachten we op een corona app;11.07.2020;699;1;1;1;2;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD;
410;1;0;8;Kabinet grijpt weer in bij Belastingdienst;11.07.2020;461;1;1;1;2;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
13;2;7;2;Vervolg Als de inspecteurs binnenvallen gaan bij Uber alle schermen op zwart ;11.07.2022;1152;1;1;2;2;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
159;2;9;1;Waarschuwing aaien schapen;11.08.2010;181;2;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
370;1;0;1;'Zieke paarden zijn door ons nooit geslacht';11.08.2012;464;1;1;2;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
172;1;0;1;den haag - 'Optreden tegen claims op etiket';11.08.2015;100;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;
422;2;2;8;Persoonsgegvens Website gemeente Ede gehackt vanuit Oost-Europa;11.08.2016;123;2;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
105;1;0;1;Spijt dat giftip niet werd nagetrokken;11.08.2017;405;2;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
277;1;0;1;Fipronilcrisis in een notendop;11.08.2017;403;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
299;1;0;1;Schadeclaim komt na spijtbetuiging;11.08.2017;338;1;1;1;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;;
302;1;0;5;Shell Pernis mikt o herstart eind augustus;11.08.2017;400;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
252;2;7;2;Een sector is zelf toch ook verantwoordelijk;11.08.2018;1933;1;2;2;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;;
349;1;0;5;DCMR vindt asbet in Oeverbos Vlaardingen;11.08.2018;391;2;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Staatsbosbeheer;
284;2;2;3;Pakketreizen Belgen wél akkoord met overname van Corendon;11.08.2020;127;2;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
276;2;2;2;De warrige strijd tegen de eikenprocessierups;11.08.2021;3488;2;1;2;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;College voor de toelating van gewasbeschermingsmiddelen en biociden;
137;2;6;3;Onderzoek bescherming huizenbezitters gaat niet door: ’Erfpacht te complex’;11.08.2022;621;1;1;2;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;3;;
168;2;6;3;Onderzoek bescherming huizenbezitters gaat niet door: ’Erfpacht te complex’;11.08.2022;621;1;1;2;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;;
331;1;0;4;Aardwarmte-installatie kan mogelijk tot bevingen leiden;11.09.2018;604;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
270;1;0;4;VVD-fractie Noord-Holland heeft weer vertrouwen in geothermie;11.09.2019;308;2;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
97;1;0;3;ACM bekijkt hoe opslaan stroom te bevorderen is;11.09.2021;314;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
448;1;0;3;ACM bekijkt hoe opslaan stroom te bevorderen is;11.09.2021;314;2;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
398;1;0;1;Elf boetes voor negeren zalmverboden NVWA;11.10.2012;169;2;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
432;1;0;3;Streamen van muziek bij T-Mobile 'gratis';11.10.2016;190;3;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
423;1;0;1;Draai privatisering in slachthuizen terug;11.10.2018;155;1;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
87;2;5;2;Dubieuze bv's overspoelen taximarkt;11.10.2018;687;1;1;2;2;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
89;1;0;2;Omvangrijke taxifraude in Amsterdam;11.10.2018;106;1;1;2;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
379;2;1;1;Nicotine in e-sigaret oorzaak longkanker;11.10.2019;576;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
132;2;8;3;ACM: Energielevering ma niet zomaar worden gestopt;11.10.2021;429;2;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
302;1;0;3;Energielevering zomaar stopzetten mag niet;11.10.2021;124;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
182;2;2;1;Van Hattem Bedrijf paardenvleesschandaal failliet verklaard;11.11.2014;105;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
252;2;1;1;'Paardenvleesbedrijf' Van Hattem failliet;11.11.2014;143;2;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
228;1;0;2;Piet Lanserhof 2 onzeker;11.11.2014;395;2;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
241;1;0;2;Enschedese vuurwerkimporteur leverde onveilig spul aan winkels;11.11.2014;233;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
67;2;2;1;Toezichthouder vindt 500 illegale tatoeeerders;11.11.2015;230;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
61;1;0;4;Waakhond laat zijn tanden zien;11.11.2017;529;3;1;1;2;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
223;1;0;4;Politiek: onderste steen boven;11.11.2017;822;2;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
238;1;0;8;Aanmelden voor de treinreis: 'We vragen niet iets heel raars';11.11.2020;586;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
155;1;0;2;Vuurwerk knallend opgeruimd;11.12.2015;440;2;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Explosieven Opruimings Defensie en Politie;
398;1;0;8;Privacycontrole bij bloedbanken en politiek;11.12.2018;166;2;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;IVF-klinieken, bloedbanken;
202;2;6;3;Vijf vragen Donald Duck en Margriet worden Belg;11.12.2019;496;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
42;1;0;2;Boorplatforms zonder vergunning naar Vlissingen voor sloop';11.12.2020;172;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
426;1;0;5;Rijnmond ergert zich suf aan herrie en bromtonen;12.01.2010;353;2;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
184;2;6;5;Camera ziet gaswolken;12.01.2012;129;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
34;2;4;4;Groningen weet nu dat het terecht woedend is;12.01.2015;494;1;1;2;2;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;1;,;
40;1;0;4;Burgemeester Eemsmond ligt wakker van rol overheid;12.01.2015;480;1;1;2;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
296;1;0;4;Vertrouwen is verder weg dan ooit;12.01.2015;664;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;;
81;1;0;4;Beangstigend;12.01.2018;331;1;1;1;2;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
177;2;2;4;Wiebes onder druk: gaswinning moet omlaag;12.01.2018;728;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Groninger Gasberaad, Ombudsman;
203;1;0;4;Code rood, gaskraan verder dicht;12.01.2018;398;2;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Centrum Veilig Wonen;
434;1;0;2;Verdubbeling in jaar tijd. Zorgen reders over imago.;12.02.2013;634;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
139;1;0;3;Wisseling van huisarts belemmerd;12.02.2019;322;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
57;1;0;2;FNV wil veiliger werken op het drukke platform van Schiphol;12.02.2020;328;1;1;2;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
58;1;0;2;Veiligheid op Schiphol op tweede plan;12.02.2020;465;1;1;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
90;1;0;8;Hulp voor gedupeerden toeslagen;12.02.2021;240;3;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
326;1;0;5;Windmolenbaaas bereid te betalen;12.03.2016;426;2;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
76;1;0;2;Ook voor Boeing is de vliegramp een catstrofe;12.03.2019;467;2;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
91;1;0;1;Waarom kon Selten frauderen?;12.04.2013;393;2;1;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
265;2;1;1;Terughalen vlees is onnodig;12.04.2013;107;1;1;1;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
320;2;5;1;Jonge roker komt moeiteloos aan sigaret;12.04.2013;571;1;1;2;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;TabakNee (initiatief van twee longartsen), politie;
346;2;1;1;Willy Selten sjoemelde al jaren met zijn vlees;12.04.2013;634;1;1;1;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
405;2;6;1;"Kort geding tegen terugroepactie; Osse vleesverwerker: hele probleem draait om slechts één paard";12.04.2013;486;1;1;2;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
125;1;0;3;Consumentenwaakhond ACM: scherpe tanden, maar minder geld;12.04.2013;263;2;1;1;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
255;2;3;3;Consument centraal bij waakhond ACM;12.04.2013;385;3;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
158;1;0;1;Pijn paardenvleesaffaire nog niet gestild;12.04.2014;1098;1;2;2;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;;
309;1;0;2;Recher verbiedt truc met trucks;12.04.2014;308;1;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
276;2;1;1;89 puppy's in beslag genomen;12.04.2016;160;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
272;1;0;5;DCMR: 174 klachten Huisman;12.04.2016;191;1;1;2;2;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
412;1;0;8;Misser: gegevens patienten in datalek;12.04.2016;186;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
431;1;0;1;Geldboete voor verwaarlozen van veestapel;12.04.2017;228;2;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
124;2;2;2;Gevaarlijk transport Vervoerder van het spoor gehaald wegens ‘tekortkomingen’;12.04.2017;133;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
